seqnames,start,end,strand,gene_id,gene_name
chr1,13474689,13477522,-,ENSG00000204491,PRAMEF18
chr1,13495254,13498260,+,ENSG00000204488,PRAMEF16
chr1,13516066,13526943,+,ENSG00000204486,PRAMEF21
chr1,13607431,13611550,-,ENSG00000204485,XX-FW84067D5.1
chr1,13632348,13635279,+,ENSG00000224581,XX-FW84067D5.2
chr1,13641973,13648988,+,ENSG00000157358,PRAMEF15
chr1,13668411,13673511,-,ENSG00000204481,PRAMEF14
chr1,13695525,13698151,-,ENSG00000204480,PRAMEF19
chr1,13716092,13719089,+,ENSG00000204479,PRAMEF17
chr1,13736907,13747803,+,ENSG00000204478,PRAMEF20
chr1,13801445,13840543,-,ENSG00000162494,LRRC38
chr1,13839715,13842765,+,ENSG00000259961,AL354712.1
chr1,13881496,13882189,+,ENSG00000215909,BRWD1P1
chr1,13909960,13944452,+,ENSG00000162493,PDPN
chr1,13949679,13949779,-,ENSG00000222952,RNA5SP41
chr1,13950397,13950497,-,ENSG00000266358,AL359771.1
chr1,13983806,13986405,-,ENSG00000237445,AL359771.1
chr1,14022565,14022694,-,ENSG00000253085,SCARNA11
chr1,14026693,14151574,+,ENSG00000116731,PRDM2
chr1,14219287,15444539,+,ENSG00000189337,KAZN
chr1,14450728,14450830,-,ENSG00000252151,RNU6-1265P
chr1,14548386,14549613,-,ENSG00000231606,AL357873.1
chr1,14675450,14718071,-,ENSG00000234593,AL359873.1
chr1,15018625,15019109,-,ENSG00000235829,TBCAP2
chr1,15438311,15478960,-,ENSG00000175147,TMEM51-AS1
chr1,15479028,15546976,+,ENSG00000171729,TMEM51
chr1,15490840,15497813,-,ENSG00000204464,C1orf195
chr1,15518324,15519341,-,ENSG00000215720,AL035405.1
chr1,15552869,15554045,+,ENSG00000278480,AL391094.1
chr1,15573768,15726779,+,ENSG00000142621,FHAD1
chr1,15653176,15670372,-,ENSG00000233485,AL031283.2
chr1,15660662,15661960,-,ENSG00000236045,AL031283.3
chr1,15729475,15735929,-,ENSG00000228140,AL031283.1
chr1,15736391,15756839,+,ENSG00000142634,EFHD2
chr1,15764935,15775737,+,ENSG00000162438,CTRC
chr1,15783223,15798586,+,ENSG00000142615,CELA2A
chr1,15792404,15817895,+,ENSG00000215704,CELA2B
chr1,15817327,15853029,-,ENSG00000132906,CASP9
chr1,15853308,15918874,+,ENSG00000116138,DNAJC16
chr1,15868660,15868799,+,ENSG00000251866,SCARNA21
chr1,15892106,15892451,-,ENSG00000272510,AL121992.3
chr1,15898848,15911605,-,ENSG00000116771,AGMAT
chr1,15912631,15930121,-,ENSG00000237301,AL121992.1
chr1,15931092,15931538,+,ENSG00000235084,CHCHD2P6
chr1,15934573,15934640,-,ENSG00000252417,RNU7-179P
chr1,15941138,15941362,-,ENSG00000236500,CD24P1
chr1,15943995,15995539,+,ENSG00000197312,DDI2
chr1,15986364,15988217,+,ENSG00000215695,RSC1A1
chr1,16009368,16009623,-,ENSG00000271742,AL121992.2
chr1,16010827,16061264,+,ENSG00000116786,PLEKHM2
chr1,16010967,16011053,+,ENSG00000264048,AL121992.1
chr1,16046807,16063391,-,ENSG00000237938,AL450998.3
chr1,16062900,16067891,+,ENSG00000162461,SLC25A34
chr1,16066546,16076391,-,ENSG00000224459,AL450998.2
chr1,16068917,16074477,+,ENSG00000162460,TMEM82
chr1,16083102,16113089,+,ENSG00000162458,FBLIM1
chr1,16119291,16119780,+,ENSG00000224321,RPL12P14
chr1,16133664,16135843,-,ENSG00000233954,UQCRHL
chr1,16154727,16155164,+,ENSG00000178715,AL450998.1
chr1,16160969,16174642,-,ENSG00000179743,FLJ37453
chr1,16174359,16266955,+,ENSG00000065526,SPEN
chr1,16237392,16237492,+,ENSG00000238818,snoU13
chr1,16244193,16244403,-,ENSG00000270620,AL034555.1
chr1,16268364,16302627,-,ENSG00000116809,ZBTB17
chr1,16296127,16296689,+,ENSG00000234607,AL355994.4
chr1,16314677,16314936,+,ENSG00000231353,AL355994.1
chr1,16315635,16315870,-,ENSG00000275503,AL355994.5
chr1,16316366,16321246,+,ENSG00000224966,TBC1D3P6
chr1,16330731,16335302,+,ENSG00000183888,C1orf64
chr1,16332655,16333166,-,ENSG00000233078,AL355994.3
chr1,16340523,16346089,-,ENSG00000173641,HSPB7
chr1,16345370,16360545,+,ENSG00000186510,CLCNKA
chr1,16361673,16366524,-,ENSG00000232456,AL355994.2
chr1,16370231,16383803,+,ENSG00000184908,CLCNKB
chr1,16384264,16400127,-,ENSG00000185519,FAM131C
chr1,16450832,16482582,-,ENSG00000142627,EPHA2
chr1,16481706,16483824,+,ENSG00000227959,AL451042.2
chr1,16485761,16488378,+,ENSG00000224621,AL451042.1
chr1,16524349,16524852,+,ENSG00000234166,ARHGEF19-AS1
chr1,16524349,16539104,-,ENSG00000142632,ARHGEF19
chr1,16542404,16554522,-,ENSG00000237276,ANO7L1
chr1,16555368,16556038,-,ENSG00000204377,C1orf134
chr1,16558195,16563657,-,ENSG00000132881,RSG1
chr1,16567708,16567893,-,ENSG00000233929,MT1XP1
chr1,16573334,16678949,-,ENSG00000037637,FBXO42
chr1,16679070,16724640,+,ENSG00000055070,SZRD1
chr1,16695645,16696025,-,ENSG00000226457,AL358794.1
chr1,16713612,16763919,-,ENSG00000187144,SPATA21
chr1,16767167,16786573,+,ENSG00000157191,NECAP2
chr1,16787443,16794976,+,ENSG00000226029,LINC01772
chr1,16793931,16825752,-,ENSG00000080947,CROCCP3
chr1,16840617,16840780,-,ENSG00000206652,RNU1-1
chr1,16841140,16842249,+,ENSG00000261135,AL137802.2
chr1,16847189,16848291,+,ENSG00000224174,AL137802.1
chr1,16860381,16862667,-,ENSG00000233421,LINC01783
chr1,16865561,16866070,+,ENSG00000268674,AL355149.2
chr1,16875146,16879026,-,ENSG00000225710,AL355149.1
chr1,16875409,16875482,+,ENSG00000266584,AL355149.1
chr1,16888814,16940057,-,ENSG00000219481,NBPF1
chr1,16943886,16944224,+,ENSG00000271732,AL137798.1
chr1,16944748,16983727,-,ENSG00000215908,CROCCP2
chr1,16969262,16969604,-,ENSG00000283773,AL137798.3
chr1,16972117,16976784,+,ENSG00000186301,MST1P2
chr1,16983374,16994019,+,ENSG00000282143,AL137798.2
chr1,16993280,16993443,-,ENSG00000207513,RNU1-3
chr1,16999498,17000007,+,ENSG00000237847,AL137798.1
chr1,17007750,17007823,+,ENSG00000264742,AL021920.1
chr1,17012116,17012550,-,ENSG00000236698,EIF1AXP1
chr1,17013834,17046652,-,ENSG00000268869,ESPNP
chr1,17028041,17032089,+,ENSG00000279151,AL021920.1
chr1,17060447,17060956,-,ENSG00000268991,AL021920.2
chr1,17066433,17077084,-,ENSG00000282740,AL021920.3
chr1,17066768,17299474,+,ENSG00000058453,CROCC
chr1,17066775,17077463,+,ENSG00000227684,CROCCP4
chr1,17067011,17067174,+,ENSG00000207389,RNU1-4
chr1,17081405,17096732,-,ENSG00000186715,MST1L
chr1,17177752,17179624,-,ENSG00000223643,BX284668.1
chr1,17181902,17185779,+,ENSG00000230239,BX284668.3
chr1,17185444,17185516,-,ENSG00000263811,MIR3675
chr1,17197440,17200587,+,ENSG00000228549,BX284668.2
chr1,17215033,17216144,-,ENSG00000238142,BX284668.5
chr1,17215590,17216097,+,ENSG00000235241,BX284668.4
chr1,17222475,17222638,+,ENSG00000207005,RNU1-2
chr1,17230834,17231271,-,ENSG00000272426,BX284668.6
chr1,17300997,17307330,-,ENSG00000117122,MFAP2
chr1,17305421,17331586,+,ENSG00000226526,AL049569.1
chr1,17312453,17338423,-,ENSG00000159363,ATP13A2
chr1,17345217,17380665,-,ENSG00000117118,SDHB
chr1,17393256,17445930,-,ENSG00000117115,PADI2
chr1,17484692,17484779,+,ENSG00000252180,Y_RNA
chr1,17516278,17524112,+,ENSG00000204362,AL590644.1
chr1,17519727,17528228,-,ENSG00000282843,AL590644.3
chr1,17531621,17572500,+,ENSG00000142623,PADI1
chr1,17575593,17610728,+,ENSG00000142619,PADI3
chr1,17604384,17604470,+,ENSG00000266634,MIR3972
chr1,17634690,17690499,+,ENSG00000159339,PADI4
chr1,17655507,17676070,-,ENSG00000269468,AC004824.2
chr1,17698691,17728195,+,ENSG00000276747,PADI6
chr1,17733256,17733878,+,ENSG00000227751,AC004824.1
chr1,17733256,17766220,-,ENSG00000179051,RCC2
chr1,17740127,17740190,-,ENSG00000266727,AC004824.1
chr1,17776259,17776359,+,ENSG00000239020,snoU13
chr1,17866330,18024369,+,ENSG00000074964,ARHGEF10L
chr1,18044182,18076473,+,ENSG00000236648,AL136529.1
chr1,18081808,18153558,+,ENSG00000117148,ACTL8
chr1,18342206,18372106,+,ENSG00000284653,AL357509.1
chr1,18392151,18400906,+,ENSG00000261781,LINC01654
chr1,18434240,18704977,+,ENSG00000117154,IGSF21
chr1,18435883,18442355,+,ENSG00000280222,AL365209.1
chr1,18493423,18505840,-,ENSG00000230035,AL359738.1
chr1,18712323,18715008,+,ENSG00000225387,AL591896.1
chr1,18807476,18812620,+,ENSG00000179023,KLHDC7A
chr1,18839612,18839877,+,ENSG00000235282,DYNLL1P3
chr1,18921908,18922130,+,ENSG00000225478,AL031737.1
chr1,18957500,19075360,+,ENSG00000009709,PAX7
chr1,19166093,19186176,-,ENSG00000179002,TAS1R2
chr1,19175767,19247615,-,ENSG00000255275,AL080251.1
chr1,19197924,19229275,-,ENSG00000159423,ALDH4A1
chr1,19209696,19209769,-,ENSG00000265606,MIR4695
chr1,19223565,19223642,-,ENSG00000221662,MIR1290
chr1,19230775,19283180,-,ENSG00000169991,IFFO2
chr1,19398604,19402005,-,ENSG00000272084,AL137127.1
chr1,19401000,19536770,-,ENSG00000127481,UBR4
chr1,19410046,19410145,-,ENSG00000266098,AL137127.1
chr1,19536995,19567198,+,ENSG00000230424,AL035413.1
chr1,19542158,19578046,-,ENSG00000127463,EMC1
chr1,19578033,19586622,+,ENSG00000053372,MRTO4
chr1,19592476,19600688,-,ENSG00000211454,AKR7L
chr1,19609052,19615744,-,ENSG00000162482,AKR7A3
chr1,19623574,19624397,+,ENSG00000270728,AL035413.2
chr1,19630459,19638640,-,ENSG00000053371,AKR7A2
chr1,19631570,19631676,-,ENSG00000200403,RNU6-1099P
chr1,19638820,19655794,+,ENSG00000040487,PQLC2
chr1,19646299,19646554,-,ENSG00000265192,RN7SL85P
chr1,19665270,19812033,-,ENSG00000077549,CAPZB
chr1,19750878,19751163,+,ENSG00000240490,RN7SL277P
chr1,19837087,19837227,+,ENSG00000201609,RNU4-28P
chr1,19858664,19858768,-,ENSG00000239027,snoU13
chr1,19918296,19923326,-,ENSG00000235185,AL031727.2
chr1,19923471,19956315,+,ENSG00000173436,MINOS1
chr1,19923473,19984549,+,ENSG00000270136,MINOS1-NBL1
chr1,19934608,19935062,+,ENSG00000226396,AL031727.1
chr1,19967048,19984949,+,ENSG00000158747,NBL1
chr1,19991780,20006055,+,ENSG00000158748,HTR6
chr1,20008706,20126438,-,ENSG00000162542,TMCO4
chr1,20140522,20141771,-,ENSG00000178828,RNF186
chr1,20140860,20145995,+,ENSG00000235434,AL391883.1
chr1,20209006,20239438,+,ENSG00000169914,OTUD3
chr1,20246502,20250110,-,ENSG00000188784,PLA2G2E
chr1,20297462,20297760,+,ENSG00000242688,RN7SL304P
chr1,20301924,20306909,-,ENSG00000188257,PLA2G2A
chr1,20354672,20417683,+,ENSG00000127472,PLA2G5
chr1,20438432,20446059,-,ENSG00000117215,PLA2G2D
chr1,20465819,20476879,+,ENSG00000158786,PLA2G2F
chr1,20480831,20487061,+,ENSG00000227066,Z98257.1
chr1,20487746,20503917,-,ENSG00000187980,PLA2G2C
chr1,20510735,20512979,-,ENSG00000225986,UBXN10-AS1
chr1,20512578,20522541,+,ENSG00000162543,UBXN10
chr1,20569588,20571148,+,ENSG00000228105,LINC01757
chr1,20598511,20601498,+,ENSG00000284710,Z98257.2
chr1,20617412,20681387,+,ENSG00000158816,VWA5B1
chr1,20620704,20649680,-,ENSG00000226664,AL020998.1
chr1,20687072,20757727,-,ENSG00000236963,LINC01141
chr1,20738797,20739746,-,ENSG00000226487,AL139254.1
chr1,20802715,20805430,+,ENSG00000284641,AL139254.2
chr1,20805272,20806890,-,ENSG00000284743,AL139254.3
chr1,20808884,20812713,-,ENSG00000162545,CAMK2N1
chr1,20825941,20834654,-,ENSG00000090432,MUL1
chr1,20852482,20853244,+,ENSG00000215520,RPS4XP4
chr1,20878932,20881503,+,ENSG00000183114,FAM43B
chr1,20915441,20945401,+,ENSG00000158825,CDA
chr1,20959948,20978004,+,ENSG00000158828,PINK1
chr1,20969150,20978686,-,ENSG00000117242,PINK1-AS
chr1,20976856,20977207,-,ENSG00000257033,AL391357.1
chr1,20978260,20988037,-,ENSG00000244038,DDOST
chr1,20990507,21044510,-,ENSG00000117245,KIF17
chr1,21019227,21020506,-,ENSG00000235432,AL663074.2
chr1,21046225,21059330,-,ENSG00000189410,SH2D5
chr1,21059373,21060445,+,ENSG00000233069,AL663074.1
chr1,21069154,21113816,-,ENSG00000127483,HP1BP3
chr1,21069480,21070455,+,ENSG00000203394,RP5-930J4.4
chr1,21132785,21503381,-,ENSG00000075151,EIF4G3
chr1,21167734,21167795,+,ENSG00000251914,RNU7-200P
chr1,21314807,21314925,-,ENSG00000221808,MIR1256
chr1,21330043,21330427,-,ENSG00000233072,RPS15AP6
chr1,21400132,21400246,-,ENSG00000236073,AL627311.1
chr1,21487968,21488574,+,ENSG00000235112,HSPE1P27
chr1,21503059,21503122,-,ENSG00000266867,AL031005.1
chr1,21543740,21671997,-,ENSG00000117298,ECE1
chr1,21592575,21593744,+,ENSG00000236936,AL031005.1
chr1,21619783,21626267,+,ENSG00000231105,AL031728.1
chr1,21724480,21724855,+,ENSG00000236216,PPP1R11P1
chr1,21737953,21739786,-,ENSG00000228823,AL592309.1
chr1,21742391,21743985,+,ENSG00000236009,AL592309.2
chr1,21751118,21754460,-,ENSG00000227001,NBPF2P
chr1,21754796,21756029,+,ENSG00000187952,HS6ST1P1
chr1,21760811,21764051,+,ENSG00000186543,CROCCP5
chr1,21766621,21811498,+,ENSG00000142794,NBPF3
chr1,21786249,21786575,-,ENSG00000176378,PFN1P10
chr1,21835865,21904905,+,ENSG00000162551,ALPL
chr1,21912965,21917680,+,ENSG00000233431,AL359815.1
chr1,21918904,21919041,-,ENSG00000221781,AL359815.1
chr1,21922708,21995856,-,ENSG00000076864,RAP1GAP
chr1,22004791,22110099,-,ENSG00000090686,USP48
chr1,22094762,22095068,+,ENSG00000231978,AL590103.1
chr1,22138758,22151714,+,ENSG00000187942,LDLRAD2
chr1,22148738,22263790,-,ENSG00000142798,HSPG2
chr1,22234591,22235073,+,ENSG00000232037,AL590556.1
chr1,22277172,22283364,-,ENSG00000283234,AL590556.2
chr1,22303514,22325135,+,ENSG00000219073,CELA3B
chr1,22305444,22305729,-,ENSG00000264385,RN7SL421P
chr1,22313974,22314268,+,ENSG00000263991,RN7SL386P
chr1,22314309,22314412,+,ENSG00000201919,RNU6-1022P
chr1,22328149,22339032,+,ENSG00000142789,CELA3A
chr1,22330078,22330361,-,ENSG00000263582,RN7SL768P
chr1,22337143,22337437,+,ENSG00000263929,RN7SL186P
chr1,22337478,22337581,+,ENSG00000201273,RNU6-776P
chr1,22350483,22352541,-,ENSG00000228397,LINC01635
chr1,22351051,22357716,+,ENSG00000218510,LINC00339
chr1,22379120,22419439,+,ENSG00000070831,CDC42
chr1,22385690,22390692,+,ENSG00000230068,CDC42-IT1
chr1,22394833,22395320,-,ENSG00000271428,AL031281.1
chr1,22427106,22427853,+,ENSG00000271840,AL031281.2
chr1,22443798,22470462,-,ENSG00000162552,WNT4
chr1,22592732,22592793,+,ENSG00000266564,MIR4418
chr1,22649333,22649824,-,ENSG00000234397,AL591122.1
chr1,22691123,22692975,-,ENSG00000279625,AL591122.2
chr1,22778344,22857650,+,ENSG00000184677,ZBTB40
chr1,22843967,22846201,+,ENSG00000237200,ZBTB40-IT1
chr1,22890057,22930087,+,ENSG00000070886,EPHA8
chr1,22962999,22966101,+,ENSG00000173372,C1QA
chr1,22970123,22974603,+,ENSG00000159189,C1QC
chr1,22979255,22988031,+,ENSG00000173369,C1QB
chr1,23037332,23247993,+,ENSG00000133216,EPHB2
chr1,23046010,23046091,+,ENSG00000265422,MIR4684
chr1,23075310,23075404,-,ENSG00000216157,AL611946.1
chr1,23162206,23163342,-,ENSG00000225952,AL512444.1
chr1,23189652,23189719,-,ENSG00000264014,MIR4253
chr1,23279536,23291831,-,ENSG00000215906,LACTBL1
chr1,23337327,23342343,-,ENSG00000227868,TEX46
chr1,23345941,23410182,+,ENSG00000004487,KDM1A
chr1,23346640,23414551,-,ENSG00000240553,AL031428.1
chr1,23370798,23370865,+,ENSG00000263793,MIR3115
chr1,23384351,23384427,-,ENSG00000266802,MIR4419A
chr1,23410516,23504301,-,ENSG00000169641,LUZP1
chr1,23466818,23467635,+,ENSG00000229010,AL161672.1
chr1,23489197,23489303,+,ENSG00000206935,RNU6-514P
chr1,23490446,23490546,+,ENSG00000252578,RNU6-135P
chr1,23518388,23521222,-,ENSG00000179546,HTR1D
chr1,23571258,23571717,+,ENSG00000215381,AL109936.1
chr1,23607802,23613245,-,ENSG00000261326,LINC01355
chr1,23624290,23629359,+,ENSG00000284726,AL109936.8
chr1,23630264,23670829,-,ENSG00000125944,HNRNPR
chr1,23685941,23695935,-,ENSG00000125945,ZNF436
chr1,23695490,23698332,+,ENSG00000249087,ZNF436-AS1
chr1,23696747,23696839,+,ENSG00000201405,Y_RNA
chr1,23704873,23705522,-,ENSG00000271420,AL109936.2
chr1,23707554,23751233,-,ENSG00000204219,TCEA3
chr1,23737325,23738639,+,ENSG00000232482,AL357134.1
chr1,23755056,23811061,-,ENSG00000088280,ASAP3
chr1,23832922,23857712,-,ENSG00000007968,E2F2
chr1,23875630,23877406,-,ENSG00000235052,AL021154.1
chr1,23884409,23886285,-,ENSG00000117318,ID3
chr1,23907985,23967058,+,ENSG00000197880,MDS2
chr1,23996784,24006749,+,ENSG00000229239,AL451000.1
chr1,24018269,24022915,+,ENSG00000142676,RPL11
chr1,24032291,24033424,-,ENSG00000203589,RP5-886K2.1
chr1,24063100,24063380,-,ENSG00000244609,RN7SL532P
chr1,24069645,24088549,+,ENSG00000011007,ELOA
chr1,24086872,24104777,-,ENSG00000236810,ELOA-AS1
chr1,24104895,24114722,+,ENSG00000057757,PITHD1
chr1,24117460,24122029,+,ENSG00000011009,LYPLA2
chr1,24122089,24127294,-,ENSG00000117308,GALE
chr1,24128375,24165110,-,ENSG00000117305,HMGCL
chr1,24171567,24194784,-,ENSG00000179163,FUCA1
chr1,24197016,24239852,-,ENSG00000188822,CNR2
chr1,24208284,24208575,-,ENSG00000264347,RN7SL24P
chr1,24208745,24208842,+,ENSG00000238538,snoU13
chr1,24227961,24229227,-,ENSG00000229106,BTBD6P1
chr1,24233601,24234375,+,ENSG00000232557,AL590609.3
chr1,24255560,24255637,+,ENSG00000264926,MIR378F
chr1,24275506,24275873,-,ENSG00000230228,AL590609.2
chr1,24285599,24289952,+,ENSG00000189266,PNRC2
chr1,24291294,24307417,-,ENSG00000188529,SRSF10
chr1,24334371,24335009,-,ENSG00000215905,AL590609.1
chr1,24367325,24413289,+,ENSG00000225315,AL591178.1
chr1,24382525,24438665,-,ENSG00000142661,MYOM3
chr1,24393264,24410055,+,ENSG00000230703,AL591178.2
chr1,24446261,24469611,-,ENSG00000142677,IL22RA1
chr1,24480647,24514449,-,ENSG00000185436,IFNLR1
chr1,24526730,24538183,+,ENSG00000230023,AL590683.1
chr1,24554407,24554520,+,ENSG00000221032,AL590683.1
chr1,24606257,24606345,-,ENSG00000266511,AL590683.2
chr1,24634046,24648391,-,ENSG00000232298,AL138902.1
chr1,24645812,24690972,+,ENSG00000158055,GRHL3
chr1,24683489,24743424,-,ENSG00000001460,STPG1
chr1,24742284,24799466,+,ENSG00000001461,NIPAL3
chr1,24828841,24867530,+,ENSG00000117602,RCAN3
chr1,24855945,24856204,-,ENSG00000266551,RN7SL857P
chr1,24865292,24882515,-,ENSG00000264443,AL445686.2
chr1,24882602,24935819,+,ENSG00000184454,NCMAP
chr1,24890118,24890465,+,ENSG00000227312,AL445686.1
chr1,24951902,24952004,-,ENSG00000239106,Y_RNA
chr1,24958207,24999758,+,ENSG00000133226,SRRM1
chr1,24993474,24993578,-,ENSG00000238986,snoU13
chr1,25031385,25044087,+,ENSG00000284699,AL445648.1
chr1,25071848,25170815,+,ENSG00000169504,CLIC4
chr1,25104364,25104470,-,ENSG00000238482,RNU6-1208P
chr1,25226002,25291612,-,ENSG00000020633,RUNX3
chr1,25287836,25289588,+,ENSG00000229162,AL445471.1
chr1,25294914,25297356,-,ENSG00000261025,AL445471.2
chr1,25349994,25350077,+,ENSG00000264371,MIR4425
chr1,25370198,25439611,-,ENSG00000233755,AL050344.1
chr1,25451544,25451945,-,ENSG00000233419,AL121994.1
chr1,25534630,25535928,+,ENSG00000231953,AL031432.1
chr1,25549170,25558993,-,ENSG00000117614,SYF2
chr1,25559077,25561266,+,ENSG00000284602,AL031432.4
chr1,25565985,25566744,+,ENSG00000284657,AL031432.5
chr1,25568728,25664704,-,ENSG00000117616,RSRP1
chr1,25574328,25574812,+,ENSG00000272432,AL031432.3
chr1,25592593,25593627,-,ENSG00000261349,AL031432.2
chr1,25598884,25656936,+,ENSG00000187010,RHD
chr1,25620655,25621134,-,ENSG00000224183,SDHDP6
chr1,25662920,25663956,-,ENSG00000259984,AL928711.1
chr1,25664408,25688852,+,ENSG00000183726,TMEM50A
chr1,25667462,25667525,+,ENSG00000252515,RNU6-1171P
chr1,25672765,25672868,-,ENSG00000238889,snoU13
chr1,25688740,25756683,-,ENSG00000188672,RHCE
chr1,25725212,25725689,+,ENSG00000238084,AL031284.1
chr1,25732722,25732780,+,ENSG00000266468,AL031284.1
chr1,25757349,25826700,+,ENSG00000204178,TMEM57
chr1,25870071,25895377,+,ENSG00000157978,LDLRAP1
chr1,25907969,25916847,+,ENSG00000225643,AL606491.1
chr1,25943959,26112698,+,ENSG00000117643,MAN1C1
chr1,25971035,25985602,-,ENSG00000233478,AL031280.1
chr1,26126667,26144715,+,ENSG00000162430,SELENON
chr1,26137961,26150235,+,ENSG00000255054,AL020996.2
chr1,26143240,26147288,-,ENSG00000228172,AL020996.1
chr1,26145131,26159433,+,ENSG00000117640,MTFR1L
chr1,26158404,26158625,-,ENSG00000272478,AL020996.3
chr1,26158404,26185949,-,ENSG00000127423,AUNIP
chr1,26186104,26189911,+,ENSG00000236528,AL033528.2
chr1,26187701,26197744,-,ENSG00000182749,PAQR7
chr1,26203987,26204096,+,ENSG00000207302,Y_RNA
chr1,26210672,26233482,-,ENSG00000117632,STMN1
chr1,26213851,26214101,+,ENSG00000229786,SNRPFP2
chr1,26215461,26215600,+,ENSG00000223624,AL033528.1
chr1,26232853,26232945,-,ENSG00000264021,MIR3917
chr1,26238240,26238313,+,ENSG00000266763,AL033528.1
chr1,26286258,26324648,-,ENSG00000158006,PAFAH2
chr1,26290688,26290791,+,ENSG00000207237,RNU6-110P
chr1,26332497,26332621,+,ENSG00000252190,SCARNA17
chr1,26332707,26332790,+,ENSG00000252691,SCARNA18
chr1,26346375,26362955,+,ENSG00000158008,EXTL1
chr1,26363743,26372624,-,ENSG00000158014,SLC30A2
chr1,26373156,26375590,+,ENSG00000284309,AL391650.2
chr1,26377795,26394927,-,ENSG00000158022,TRIM63
chr1,26398069,26398168,+,ENSG00000265320,AL391650.1
chr1,26437656,26452034,+,ENSG00000175087,PDIK1L
chr1,26485511,26490453,+,ENSG00000197245,FAM110D
chr1,26490652,26495072,-,ENSG00000282872,C1orf232
chr1,26496007,26498312,-,ENSG00000236782,AL391650.1
chr1,26496362,26497364,+,ENSG00000142684,ZNF593
chr1,26503894,26516377,+,ENSG00000142675,CNKSR1
chr1,26517052,26529459,+,ENSG00000188782,CATSPER4
chr1,26536232,26556331,+,ENSG00000236155,AL355877.1
chr1,26545072,26546967,-,ENSG00000278572,AL355877.3
chr1,26560644,26605529,+,ENSG00000130695,CEP85
chr1,26589532,26589889,-,ENSG00000270733,AL355877.2
chr1,26605667,26608013,+,ENSG00000142669,SH3BGRL3
chr1,26607819,26644854,-,ENSG00000158062,UBXN11
chr1,26644448,26647014,+,ENSG00000169442,CD52
chr1,26648350,26686543,-,ENSG00000176092,CRYBG2
chr1,26653179,26653524,+,ENSG00000225854,AL451139.1
chr1,26674956,26675210,-,ENSG00000265143,RN7SL490P
chr1,26688125,26701013,-,ENSG00000176083,ZNF683
chr1,26737269,26756213,+,ENSG00000131914,LIN28A
chr1,26758773,26797785,+,ENSG00000117682,DHDDS
chr1,26781144,26781678,-,ENSG00000223583,AL513365.1
chr1,26789247,26793773,-,ENSG00000225891,AL513365.2
chr1,26798941,26802463,+,ENSG00000198830,HMGN2
chr1,26845845,26846741,-,ENSG00000224129,DPPA2P2
chr1,26856252,26901521,+,ENSG00000117676,RPS6KA1
chr1,26881033,26881084,+,ENSG00000238705,MIR1976
chr1,26919737,26920037,-,ENSG00000243905,RN7SL679P
chr1,26920431,26920532,-,ENSG00000252802,Y_RNA
chr1,26966868,26967105,-,ENSG00000229247,AL627313.1
chr1,26968777,26968880,-,ENSG00000238316,snoU13
chr1,26973938,26974172,+,ENSG00000235069,AL627082.1
chr1,27018623,27020622,-,ENSG00000260063,AL512408.1
chr1,27019727,27108595,+,ENSG00000117713,ARID1A
chr1,27090115,27090393,+,ENSG00000266138,RN7SL501P
chr1,27113963,27124889,+,ENSG00000060642,PIGV
chr1,27141313,27141601,+,ENSG00000241188,RN7SL165P
chr1,27153201,27184093,+,ENSG00000204160,ZDHHC18
chr1,27189629,27190948,+,ENSG00000175793,SFN
chr1,27202624,27204736,+,ENSG00000226698,AL034380.1
chr1,27202624,27216788,-,ENSG00000142751,GPN2
chr1,27216979,27226957,-,ENSG00000198746,GPATCH3
chr1,27226729,27273353,+,ENSG00000090273,NUDC
chr1,27237980,27240457,-,ENSG00000131910,NR0B2
chr1,27276053,27286897,-,ENSG00000175707,KDF1
chr1,27306656,27307466,+,ENSG00000172746,RPL12P13
chr1,27310119,27310515,+,ENSG00000224064,AL356390.1
chr1,27312388,27312831,-,ENSG00000225294,OSTCP2
chr1,27320198,27327389,+,ENSG00000253368,TRNP1
chr1,27331511,27339327,-,ENSG00000158246,FAM46B
chr1,27425306,27493472,-,ENSG00000090020,SLC9A1
chr1,27503242,27503768,+,ENSG00000229985,AL590640.2
chr1,27527325,27527964,-,ENSG00000214973,CHCHD3P3
